date	country	value	key
4/23	Republic of Korea	0	RecoveredCase
4/23	Republic of Ireland	0	DeadCase
4/23	Republic of Ireland	0	CurrentCase
4/23	Republic of Ireland	1	RecoveredCase
4/23	Poland	0	DeadCase
4/23	Poland	0	CurrentCase
4/23	Poland	0	RecoveredCase
4/23	Philippines	1	DeadCase
4/23	Philippines	0	CurrentCase
4/23	Philippines	1	RecoveredCase
4/23	New Zealand	0	DeadCase
4/23	New Zealand	0	CurrentCase
4/23	New Zealand	0	RecoveredCase
4/23	Mongolia	0	DeadCase
4/23	Mongolia	0	CurrentCase
4/23	Mongolia	3	RecoveredCase
4/23	Malaysia	2	DeadCase
4/23	Malaysia	1	CurrentCase
4/23	Malaysia	2	RecoveredCase
4/23	Kuwait	0	DeadCase
4/23	Kuwait	0	CurrentCase
4/23	Kuwait	1	RecoveredCase
4/23	Japan	0	DeadCase
4/23	Japan	2	CurrentCase
4/23	Japan	0	RecoveredCase
4/23	Italy	0	DeadCase
4/23	Italy	1	CurrentCase
4/23	Italy	2	RecoveredCase
4/23	Indonesia	0	DeadCase
4/23	Indonesia	1	CurrentCase
4/23	Indonesia	0	RecoveredCase
4/23	India	0	DeadCase
4/23	India	0	CurrentCase
4/23	India	1	RecoveredCase
4/23	Germany	0	DeadCase
4/23	Germany	1	CurrentCase
4/23	Germany	6	RecoveredCase
4/23	France	0	DeadCase
4/23	France	4	CurrentCase
4/23	France	1	RecoveredCase
4/23	Finland	0	DeadCase
4/23	Finland	0	CurrentCase
4/23	Finland	0	RecoveredCase
4/23	Colombia	0	DeadCase
4/23	Colombia	0	CurrentCase
4/23	Colombia	0	RecoveredCase
4/23	China	211	DeadCase
4/23	China	1799	CurrentCase
4/23	China	1753	RecoveredCase
4/23	Canada	13	DeadCase
4/23	Canada	62	CurrentCase
4/23	Canada	65	RecoveredCase
4/23	Bulgaria	0	DeadCase
4/23	Bulgaria	0	CurrentCase
4/23	Bulgaria	0	RecoveredCase
4/23	Belgium	0	DeadCase
4/23	Belgium	0	CurrentCase
4/23	Belgium	0	RecoveredCase
4/24	Spain	0	DeadCase
4/24	Spain	0	CurrentCase
4/24	Spain	1	RecoveredCase
4/24	Viet Nam	5	DeadCase
4/24	Viet Nam	9	CurrentCase
4/24	Viet Nam	49	RecoveredCase
4/24	United States	0	DeadCase
4/24	United States	37	CurrentCase
4/24	United States	0	RecoveredCase
4/24	United Kingdom	0	DeadCase
4/24	United Kingdom	0	CurrentCase
4/24	United Kingdom	6	RecoveredCase
4/24	Thailand	2	DeadCase
4/24	Thailand	1	CurrentCase
4/24	Thailand	5	RecoveredCase
4/24	Taiwan	0	DeadCase
4/24	Taiwan	16	CurrentCase
4/24	Taiwan	21	RecoveredCase
4/24	Switzerland	0	DeadCase
4/24	Switzerland	0	CurrentCase
4/24	Switzerland	1	RecoveredCase
4/24	Sweden	0	DeadCase
4/24	Sweden	1	CurrentCase
4/24	Sweden	2	RecoveredCase
4/24	South Africa	0	DeadCase
4/24	South Africa	1	CurrentCase
4/24	South Africa	0	RecoveredCase
4/24	Slovenia	0	DeadCase
4/24	Slovenia	0	CurrentCase
4/24	Slovenia	0	RecoveredCase
4/24	Singapore	19	DeadCase
4/24	Singapore	55	CurrentCase
4/24	Singapore	118	RecoveredCase
4/24	Russian Federation	0	DeadCase
4/24	Russian Federation	0	CurrentCase
4/24	Russian Federation	0	RecoveredCase
4/24	Romania	0	DeadCase
4/24	Romania	0	CurrentCase
4/24	Romania	1	RecoveredCase
4/24	Republic of Korea	0	DeadCase
4/24	Republic of Korea	0	CurrentCase
4/24	Republic of Korea	0	RecoveredCase
4/24	Republic of Ireland	0	DeadCase
4/24	Republic of Ireland	0	CurrentCase
4/24	Republic of Ireland	1	RecoveredCase
4/24	Poland	0	DeadCase
4/24	Poland	0	CurrentCase
4/24	Poland	0	RecoveredCase
4/24	Philippines	1	DeadCase
4/24	Philippines	0	CurrentCase
4/24	Philippines	1	RecoveredCase
4/24	New Zealand	0	DeadCase
4/24	New Zealand	0	CurrentCase
4/24	New Zealand	0	RecoveredCase
4/24	Mongolia	0	DeadCase
4/24	Mongolia	0	CurrentCase
4/24	Mongolia	3	RecoveredCase
4/24	Malaysia	2	DeadCase
4/24	Malaysia	1	CurrentCase
4/24	Malaysia	2	RecoveredCase
4/24	Kuwait	0	DeadCase
4/24	Kuwait	0	CurrentCase
4/24	Kuwait	1	RecoveredCase
4/24	Japan	0	DeadCase
4/24	Japan	2	CurrentCase
4/24	Japan	0	RecoveredCase
4/24	Italy	0	DeadCase
4/24	Italy	1	CurrentCase
4/24	Italy	3	RecoveredCase
4/24	Indonesia	0	DeadCase
4/24	Indonesia	0	CurrentCase
4/24	Indonesia	1	RecoveredCase
4/24	India	0	DeadCase
4/24	India	0	CurrentCase
4/24	India	1	RecoveredCase
4/24	Germany	0	DeadCase
4/24	Germany	1	CurrentCase
4/24	Germany	6	RecoveredCase
4/24	France	0	DeadCase
4/24	France	4	CurrentCase
4/24	France	1	RecoveredCase
4/24	Finland	0	DeadCase
4/24	Finland	0	CurrentCase
4/24	Finland	0	RecoveredCase
4/24	Colombia	0	DeadCase
4/24	Colombia	0	CurrentCase
4/24	Colombia	0	RecoveredCase
4/24	China	219	DeadCase
4/24	China	1870	CurrentCase
4/24	China	1821	RecoveredCase
4/24	Canada	15	DeadCase
4/24	Canada	58	CurrentCase
4/24	Canada	67	RecoveredCase
4/24	Bulgaria	0	DeadCase
4/24	Bulgaria	1	CurrentCase
4/24	Bulgaria	0	RecoveredCase
4/24	Brazil	0	DeadCase
4/24	Brazil	0	CurrentCase
4/24	Brazil	2	RecoveredCase
4/24	Belgium	0	DeadCase
4/24	Belgium	0	CurrentCase
4/24	Belgium	0	RecoveredCase
4/24	Australia	0	DeadCase
4/24	Australia	1	CurrentCase
4/24	Australia	3	RecoveredCase
4/25	Belgium	0	DeadCase
4/25	Belgium	0	CurrentCase
4/25	Belgium	0	RecoveredCase
4/25	United States	0	DeadCase
4/25	United States	39	CurrentCase
4/25	United States	0	RecoveredCase
4/25	United Kingdom	0	DeadCase
4/25	United Kingdom	0	CurrentCase
4/25	United Kingdom	6	RecoveredCase
4/25	Thailand	2	DeadCase
4/25	Thailand	1	CurrentCase
4/25	Thailand	5	RecoveredCase
4/25	Taiwan	0	DeadCase
4/25	Taiwan	20	CurrentCase
4/25	Taiwan	21	RecoveredCase
4/25	Switzerland	0	DeadCase
4/25	Switzerland	0	CurrentCase
4/25	Switzerland	1	RecoveredCase
4/25	Sweden	0	DeadCase
4/25	Sweden	1	CurrentCase
4/25	Sweden	2	RecoveredCase
4/25	Spain	0	DeadCase
4/25	Spain	0	CurrentCase
4/25	Spain	1	RecoveredCase
4/25	South Africa	0	DeadCase
4/25	South Africa	1	CurrentCase
4/25	South Africa	0	RecoveredCase
4/25	Slovenia	0	DeadCase
4/25	Slovenia	0	CurrentCase
4/25	Slovenia	0	RecoveredCase
4/25	Singapore	19	DeadCase
4/25	Singapore	50	CurrentCase
4/25	Singapore	126	RecoveredCase
4/25	Russian Federation	0	DeadCase
4/25	Russian Federation	0	CurrentCase
4/25	Russian Federation	0	RecoveredCase
4/25	Romania	0	DeadCase
4/25	Romania	0	CurrentCase
4/25	Romania	1	RecoveredCase
4/25	Republic of Korea	0	DeadCase
4/25	Republic of Korea	0	CurrentCase
4/25	Republic of Korea	0	RecoveredCase
4/25	Republic of Ireland	0	DeadCase
4/25	Republic of Ireland	0	CurrentCase
4/25	Republic of Ireland	1	RecoveredCase
4/25	Poland	0	DeadCase
4/25	Poland	0	CurrentCase
4/25	Poland	0	RecoveredCase
4/25	Philippines	1	DeadCase
4/25	Philippines	0	CurrentCase
4/25	Philippines	1	RecoveredCase
4/25	New Zealand	0	DeadCase
4/25	New Zealand	0	CurrentCase
4/25	New Zealand	0	RecoveredCase
4/25	Mongolia	0	DeadCase
4/25	Mongolia	0	CurrentCase
4/25	Mongolia	3	RecoveredCase
4/25	Malaysia	2	DeadCase
4/25	Malaysia	1	CurrentCase
4/25	Malaysia	2	RecoveredCase
4/25	Kuwait	0	DeadCase
4/25	Kuwait	0	CurrentCase
4/25	Kuwait	1	RecoveredCase
4/25	Japan	0	DeadCase
4/25	Japan	2	CurrentCase
4/25	Japan	0	RecoveredCase
4/25	Australia	0	DeadCase
4/25	Australia	1	CurrentCase
4/25	Australia	3	RecoveredCase
4/25	Italy	0	DeadCase
4/25	Italy	1	CurrentCase
4/25	Italy	3	RecoveredCase
4/25	Indonesia	0	DeadCase
4/25	Indonesia	0	CurrentCase
4/25	Indonesia	1	RecoveredCase
4/25	India	0	DeadCase
4/25	India	0	CurrentCase
4/25	India	1	RecoveredCase
4/25	Germany	0	DeadCase
4/25	Germany	1	CurrentCase
4/25	Germany	6	RecoveredCase
4/25	France	0	DeadCase
4/25	France	4	CurrentCase
4/25	France	1	RecoveredCase
4/25	Finland	0	DeadCase
4/25	Finland	0	CurrentCase
4/25	Finland	0	RecoveredCase
4/25	Colombia	0	DeadCase
4/25	Colombia	0	CurrentCase
4/25	Colombia	0	RecoveredCase
4/25	China	230	DeadCase
4/25	China	1990	CurrentCase
4/25	China	1891	RecoveredCase
4/25	Canada	15	DeadCase
4/25	Canada	51	CurrentCase
4/25	Canada	74	RecoveredCase
4/25	Bulgaria	0	DeadCase
4/25	Bulgaria	1	CurrentCase
4/25	Bulgaria	0	RecoveredCase
4/25	Brazil	0	DeadCase
4/25	Brazil	0	CurrentCase
4/25	Brazil	2	RecoveredCase
4/25	Viet Nam	5	DeadCase
4/25	Viet Nam	5	CurrentCase
4/25	Viet Nam	53	RecoveredCase
4/26	Germany	0	DeadCase
4/26	Germany	1	CurrentCase
4/26	Germany	6	RecoveredCase
4/26	Viet Nam	5	DeadCase
4/26	Viet Nam	5	CurrentCase
4/26	Viet Nam	53	RecoveredCase
4/26	United States	0	DeadCase
4/26	United States	41	CurrentCase
4/26	United States	0	RecoveredCase
4/26	United Kingdom	0	DeadCase
4/26	United Kingdom	0	CurrentCase
4/26	United Kingdom	6	RecoveredCase
4/26	Thailand	2	DeadCase
4/26	Thailand	0	CurrentCase
4/26	Thailand	5	RecoveredCase
4/26	Taiwan	0	DeadCase
4/26	Taiwan	24	CurrentCase
4/26	Taiwan	25	RecoveredCase
4/26	Switzerland	0	DeadCase
4/26	Switzerland	0	CurrentCase
4/26	Switzerland	1	RecoveredCase
4/26	Sweden	0	DeadCase
4/26	Sweden	1	CurrentCase
4/26	Sweden	2	RecoveredCase
4/26	Spain	0	DeadCase
4/26	Spain	0	CurrentCase
4/26	Spain	1	RecoveredCase
4/26	South Africa	0	DeadCase
4/26	South Africa	1	CurrentCase
4/26	South Africa	0	RecoveredCase
4/26	Slovenia	0	DeadCase
4/26	Slovenia	0	CurrentCase
4/26	Slovenia	0	RecoveredCase
4/26	Singapore	21	DeadCase
4/26	Singapore	51	CurrentCase
4/26	Singapore	126	RecoveredCase
4/26	Russian Federation	0	DeadCase
4/26	Russian Federation	0	CurrentCase
4/26	Russian Federation	0	RecoveredCase
4/26	Romania	0	DeadCase
4/26	Romania	0	CurrentCase
4/26	Romania	1	RecoveredCase
4/26	Republic of Korea	0	DeadCase
4/26	Republic of Korea	0	CurrentCase
4/26	Republic of Korea	0	RecoveredCase
4/26	Republic of Ireland	0	DeadCase
4/26	Republic of Ireland	0	CurrentCase
4/26	Republic of Ireland	1	RecoveredCase
4/26	Poland	0	DeadCase
4/26	Poland	0	CurrentCase
4/26	Poland	0	RecoveredCase
4/26	Philippines	2	DeadCase
4/26	Philippines	1	CurrentCase
4/26	Philippines	1	RecoveredCase
4/26	New Zealand	0	DeadCase
4/26	New Zealand	0	CurrentCase
4/26	New Zealand	0	RecoveredCase
4/26	Mongolia	0	DeadCase
4/26	Mongolia	2	CurrentCase
4/26	Mongolia	3	RecoveredCase
4/26	Malaysia	2	DeadCase
4/26	Malaysia	1	CurrentCase
4/26	Malaysia	2	RecoveredCase
4/26	Kuwait	0	DeadCase
4/26	Kuwait	0	CurrentCase
4/26	Kuwait	1	RecoveredCase
4/26	Japan	0	DeadCase
4/26	Japan	2	CurrentCase
4/26	Japan	0	RecoveredCase
4/26	Italy	0	DeadCase
4/26	Italy	1	CurrentCase
4/26	Italy	3	RecoveredCase
4/26	Indonesia	0	DeadCase
4/26	Indonesia	0	CurrentCase
4/26	Indonesia	1	RecoveredCase
4/26	India	0	DeadCase
4/26	India	0	CurrentCase
4/26	India	1	RecoveredCase
4/26	Australia	0	DeadCase
4/26	Australia	1	CurrentCase
4/26	Australia	3	RecoveredCase
4/26	France	0	DeadCase
4/26	France	4	CurrentCase
4/26	France	1	RecoveredCase
4/26	Finland	0	DeadCase
4/26	Finland	0	CurrentCase
4/26	Finland	0	RecoveredCase
4/26	Colombia	0	DeadCase
4/26	Colombia	0	CurrentCase
4/26	Colombia	0	RecoveredCase
4/26	China	243	DeadCase
4/26	China	2120	CurrentCase
4/26	China	1917	RecoveredCase
4/26	Canada	18	DeadCase
4/26	Canada	47	CurrentCase
4/26	Canada	77	RecoveredCase
4/26	Bulgaria	0	DeadCase
4/26	Bulgaria	1	CurrentCase
4/26	Bulgaria	0	RecoveredCase
4/26	Brazil	0	DeadCase
4/26	Brazil	0	CurrentCase
4/26	Brazil	2	RecoveredCase
4/26	Belgium	0	DeadCase
4/26	Belgium	0	CurrentCase
4/26	Belgium	0	RecoveredCase
4/27	Viet Nam	5	DeadCase
4/27	Viet Nam	5	CurrentCase
4/27	Viet Nam	53	RecoveredCase
4/27	Brazil	0	DeadCase
4/27	Brazil	0	CurrentCase
4/27	Brazil	2	RecoveredCase
4/27	Bulgaria	0	DeadCase
4/27	Bulgaria	1	CurrentCase
4/27	Bulgaria	0	RecoveredCase
4/27	Canada	18	DeadCase
4/27	Canada	47	CurrentCase
4/27	Canada	77	RecoveredCase
4/27	China	243	DeadCase
4/27	China	2120	CurrentCase
4/27	China	1917	RecoveredCase
4/27	Colombia	0	DeadCase
4/27	Colombia	0	CurrentCase
4/27	Colombia	0	RecoveredCase
4/27	Finland	0	DeadCase
4/27	Finland	0	CurrentCase
4/27	Finland	0	RecoveredCase
4/27	France	0	DeadCase
4/27	France	4	CurrentCase
4/27	France	1	RecoveredCase
4/27	Germany	0	DeadCase
4/27	Germany	1	CurrentCase
4/27	Germany	6	RecoveredCase
4/27	Belgium	0	DeadCase
4/27	Belgium	0	CurrentCase
4/27	Belgium	0	RecoveredCase
4/27	India	0	DeadCase
4/27	India	0	CurrentCase
4/27	India	1	RecoveredCase
4/27	Indonesia	0	DeadCase
4/27	Indonesia	0	CurrentCase
4/27	Indonesia	1	RecoveredCase
4/27	Italy	0	DeadCase
4/27	Italy	1	CurrentCase
4/27	Italy	3	RecoveredCase
4/27	Japan	0	DeadCase
4/27	Japan	2	CurrentCase
4/27	Japan	0	RecoveredCase
4/27	Kuwait	0	DeadCase
4/27	Kuwait	0	CurrentCase
4/27	Kuwait	1	RecoveredCase
4/27	Malaysia	2	DeadCase
4/27	Malaysia	1	CurrentCase
4/27	Malaysia	2	RecoveredCase
4/27	Mongolia	0	DeadCase
4/27	Mongolia	2	CurrentCase
4/27	Mongolia	3	RecoveredCase
4/27	New Zealand	0	DeadCase
4/27	New Zealand	0	CurrentCase
4/27	New Zealand	0	RecoveredCase
4/27	Philippines	2	DeadCase
4/27	Philippines	1	CurrentCase
4/27	Philippines	1	RecoveredCase
4/27	Poland	0	DeadCase
4/27	Poland	0	CurrentCase
4/27	Poland	0	RecoveredCase
4/27	Republic of Ireland	0	DeadCase
4/27	Republic of Ireland	0	CurrentCase
4/27	Republic of Ireland	1	RecoveredCase
4/27	Republic of Korea	0	DeadCase
4/27	Republic of Korea	0	CurrentCase
4/27	Republic of Korea	0	RecoveredCase
4/27	Romania	0	DeadCase
4/27	Romania	0	CurrentCase
4/27	Romania	1	RecoveredCase
4/27	Russian Federation	0	DeadCase
4/27	Russian Federation	0	CurrentCase
4/27	Russian Federation	0	RecoveredCase
4/27	Singapore	21	DeadCase
4/27	Singapore	51	CurrentCase
4/27	Singapore	126	RecoveredCase
4/27	Slovenia	0	DeadCase
4/27	Slovenia	0	CurrentCase
4/27	Slovenia	0	RecoveredCase
4/27	South Africa	0	DeadCase
4/27	South Africa	1	CurrentCase
4/27	South Africa	0	RecoveredCase
4/27	Spain	0	DeadCase
4/27	Spain	0	CurrentCase
4/27	Spain	1	RecoveredCase
4/27	Sweden	0	DeadCase
4/27	Sweden	1	CurrentCase
4/27	Sweden	2	RecoveredCase
4/27	Switzerland	0	DeadCase
4/27	Switzerland	0	CurrentCase
4/27	Switzerland	1	RecoveredCase
4/27	Taiwan	0	DeadCase
4/27	Taiwan	24	CurrentCase
4/27	Taiwan	25	RecoveredCase
4/27	Thailand	2	DeadCase
4/27	Thailand	0	CurrentCase
4/27	Thailand	5	RecoveredCase
4/27	United Kingdom	0	DeadCase
4/27	United Kingdom	0	CurrentCase
4/27	United Kingdom	6	RecoveredCase
4/27	United States	0	DeadCase
4/27	United States	41	CurrentCase
4/27	United States	0	RecoveredCase
4/27	Australia	0	DeadCase
4/27	Australia	1	CurrentCase
4/27	Australia	3	RecoveredCase
4/28	Germany	0	DeadCase
4/28	Germany	1	CurrentCase
4/28	Germany	6	RecoveredCase
4/28	Australia	0	DeadCase
4/28	Australia	1	CurrentCase
4/28	Australia	3	RecoveredCase
4/28	Belgium	0	DeadCase
4/28	Belgium	0	CurrentCase
4/28	Belgium	0	RecoveredCase
4/28	Brazil	0	DeadCase
4/28	Brazil	0	CurrentCase
4/28	Brazil	2	RecoveredCase
4/28	Bulgaria	0	DeadCase
4/28	Bulgaria	1	CurrentCase
4/28	Bulgaria	0	RecoveredCase
4/28	Canada	18	DeadCase
4/28	Canada	47	CurrentCase
4/28	Canada	77	RecoveredCase
4/28	China	269	DeadCase
4/28	China	2193	CurrentCase
4/28	China	2009	RecoveredCase
4/28	Colombia	0	DeadCase
4/28	Colombia	0	CurrentCase
4/28	Colombia	0	RecoveredCase
4/28	Finland	0	DeadCase
4/28	Finland	0	CurrentCase
4/28	Finland	0	RecoveredCase
4/28	France	0	DeadCase
4/28	France	4	CurrentCase
4/28	France	1	RecoveredCase
4/28	India	0	DeadCase
4/28	India	0	CurrentCase
4/28	India	1	RecoveredCase
4/28	Indonesia	0	DeadCase
4/28	Indonesia	0	CurrentCase
4/28	Indonesia	1	RecoveredCase
4/28	Italy	0	DeadCase
4/28	Italy	5	CurrentCase
4/28	Italy	3	RecoveredCase
4/28	Japan	0	DeadCase
4/28	Japan	2	CurrentCase
4/28	Japan	0	RecoveredCase
4/28	Kuwait	0	DeadCase
4/28	Kuwait	0	CurrentCase
4/28	Kuwait	1	RecoveredCase
4/28	Malaysia	2	DeadCase
4/28	Malaysia	2	CurrentCase
4/28	Malaysia	2	RecoveredCase
4/28	Mongolia	0	DeadCase
4/28	Mongolia	2	CurrentCase
4/28	Mongolia	3	RecoveredCase
4/28	New Zealand	0	DeadCase
4/28	New Zealand	0	CurrentCase
4/28	New Zealand	0	RecoveredCase
4/28	Philippines	2	DeadCase
4/28	Philippines	1	CurrentCase
4/28	Philippines	1	RecoveredCase
4/28	Poland	0	DeadCase
4/28	Poland	0	CurrentCase
4/28	Poland	0	RecoveredCase
4/28	Republic of Ireland	0	DeadCase
4/28	Republic of Ireland	0	CurrentCase
4/28	Republic of Ireland	1	RecoveredCase
4/28	Republic of Korea	0	DeadCase
4/28	Republic of Korea	0	CurrentCase
4/28	Republic of Korea	0	RecoveredCase
4/28	Romania	0	DeadCase
4/28	Romania	0	CurrentCase
4/28	Romania	1	RecoveredCase
4/28	Russian Federation	0	DeadCase
4/28	Russian Federation	0	CurrentCase
4/28	Russian Federation	0	RecoveredCase
4/28	Singapore	23	DeadCase
4/28	Singapore	39	CurrentCase
4/28	Singapore	137	RecoveredCase
4/28	Slovenia	0	DeadCase
4/28	Slovenia	0	CurrentCase
4/28	Slovenia	0	RecoveredCase
4/28	South Africa	0	DeadCase
4/28	South Africa	1	CurrentCase
4/28	South Africa	0	RecoveredCase
4/28	Spain	0	DeadCase
4/28	Spain	0	CurrentCase
4/28	Spain	1	RecoveredCase
4/28	Sweden	0	DeadCase
4/28	Sweden	1	CurrentCase
4/28	Sweden	2	RecoveredCase
4/28	Switzerland	0	DeadCase
4/28	Switzerland	0	CurrentCase
4/28	Switzerland	1	RecoveredCase
4/28	Taiwan	0	DeadCase
4/28	Taiwan	41	CurrentCase
4/28	Taiwan	25	RecoveredCase
4/28	Thailand	2	DeadCase
4/28	Thailand	0	CurrentCase
4/28	Thailand	5	RecoveredCase
4/28	United Kingdom	0	DeadCase
4/28	United Kingdom	0	CurrentCase
4/28	United Kingdom	6	RecoveredCase
4/28	United States	0	DeadCase
4/28	United States	41	CurrentCase
4/28	United States	0	RecoveredCase
4/28	Viet Nam	5	DeadCase
4/28	Viet Nam	5	CurrentCase
4/28	Viet Nam	53	RecoveredCase
4/29	Australia	0	DeadCase
4/29	Australia	1	CurrentCase
4/29	Australia	3	RecoveredCase
4/29	Brazil	0	DeadCase
4/29	Brazil	0	CurrentCase
4/29	Brazil	2	RecoveredCase
4/29	Bulgaria	0	DeadCase
4/29	Bulgaria	1	CurrentCase
4/29	Bulgaria	0	RecoveredCase
4/29	Canada	20	DeadCase
4/29	Canada	40	CurrentCase
4/29	Canada	86	RecoveredCase
4/29	China	298	DeadCase
4/29	China	2496	CurrentCase
4/29	China	2081	RecoveredCase
4/29	Colombia	0	DeadCase
4/29	Colombia	0	CurrentCase
4/29	Colombia	0	RecoveredCase
4/29	Finland	0	DeadCase
4/29	Finland	0	CurrentCase
4/29	Finland	0	RecoveredCase
4/29	France	0	DeadCase
4/29	France	4	CurrentCase
4/29	France	1	RecoveredCase
4/29	Germany	0	DeadCase
4/29	Germany	1	CurrentCase
4/29	Germany	6	RecoveredCase
4/29	India	0	DeadCase
4/29	India	0	CurrentCase
4/29	India	1	RecoveredCase
4/29	Indonesia	0	DeadCase
4/29	Indonesia	0	CurrentCase
4/29	Indonesia	1	RecoveredCase
4/29	Italy	0	DeadCase
4/29	Italy	5	CurrentCase
4/29	Italy	4	RecoveredCase
4/29	Japan	0	DeadCase
4/29	Japan	2	CurrentCase
4/29	Japan	0	RecoveredCase
4/29	Kuwait	0	DeadCase
4/29	Kuwait	0	CurrentCase
4/29	Kuwait	1	RecoveredCase
4/29	Malaysia	2	DeadCase
4/29	Malaysia	1	CurrentCase
4/29	Malaysia	3	RecoveredCase
4/29	Mongolia	0	DeadCase
4/29	Mongolia	2	CurrentCase
4/29	Mongolia	3	RecoveredCase
4/29	New Zealand	0	DeadCase
4/29	New Zealand	0	CurrentCase
4/29	New Zealand	0	RecoveredCase
4/29	Philippines	2	DeadCase
4/29	Philippines	1	CurrentCase
4/29	Philippines	1	RecoveredCase
4/29	Poland	0	DeadCase
4/29	Poland	0	CurrentCase
4/29	Poland	0	RecoveredCase
4/29	Republic of Ireland	0	DeadCase
4/29	Republic of Ireland	0	CurrentCase
4/29	Republic of Ireland	1	RecoveredCase
4/29	Republic of Korea	0	DeadCase
4/29	Republic of Korea	1	CurrentCase
4/29	Republic of Korea	0	RecoveredCase
4/29	Romania	0	DeadCase
4/29	Romania	0	CurrentCase
4/29	Romania	1	RecoveredCase
4/29	Russian Federation	0	DeadCase
4/29	Russian Federation	0	CurrentCase
4/29	Russian Federation	0	RecoveredCase
4/29	Singapore	24	DeadCase
4/29	Singapore	38	CurrentCase
4/29	Singapore	139	RecoveredCase
4/29	Slovenia	0	DeadCase
4/29	Slovenia	0	CurrentCase
4/29	Slovenia	0	RecoveredCase
4/29	South Africa	0	DeadCase
4/29	South Africa	1	CurrentCase
4/29	South Africa	0	RecoveredCase
4/29	Spain	0	DeadCase
4/29	Spain	0	CurrentCase
4/29	Spain	1	RecoveredCase
4/29	Sweden	0	DeadCase
4/29	Sweden	1	CurrentCase
4/29	Sweden	2	RecoveredCase
4/29	Switzerland	0	DeadCase
4/29	Switzerland	0	CurrentCase
4/29	Switzerland	1	RecoveredCase
4/29	Taiwan	0	DeadCase
4/29	Taiwan	41	CurrentCase
4/29	Taiwan	25	RecoveredCase
4/29	Thailand	2	DeadCase
4/29	Thailand	0	CurrentCase
4/29	Thailand	5	RecoveredCase
4/29	United Kingdom	0	DeadCase
4/29	United Kingdom	0	CurrentCase
4/29	United Kingdom	6	RecoveredCase
4/29	United States	0	DeadCase
4/29	United States	41	CurrentCase
4/29	United States	0	RecoveredCase
4/29	Viet Nam	5	DeadCase
4/29	Viet Nam	5	CurrentCase
4/29	Viet Nam	53	RecoveredCase
4/29	Belgium	0	DeadCase
4/29	Belgium	0	CurrentCase
4/29	Belgium	0	RecoveredCase
4/30	Belgium	0	DeadCase
4/30	Belgium	0	CurrentCase
4/30	Belgium	0	RecoveredCase
4/30	Australia	0	DeadCase
4/30	Australia	1	CurrentCase
4/30	Australia	3	RecoveredCase
4/30	Viet Nam	5	DeadCase
4/30	Viet Nam	5	CurrentCase
4/30	Viet Nam	53	RecoveredCase
4/30	United States	0	DeadCase
4/30	United States	52	CurrentCase
4/30	United States	0	RecoveredCase
4/30	United Kingdom	0	DeadCase
4/30	United Kingdom	0	CurrentCase
4/30	United Kingdom	6	RecoveredCase
4/30	Thailand	2	DeadCase
4/30	Thailand	0	CurrentCase
4/30	Thailand	5	RecoveredCase
4/30	Taiwan	1	DeadCase
4/30	Taiwan	52	CurrentCase
4/30	Taiwan	25	RecoveredCase
4/30	Switzerland	0	DeadCase
4/30	Switzerland	0	CurrentCase
4/30	Switzerland	1	RecoveredCase
4/30	Sweden	0	DeadCase
4/30	Sweden	1	CurrentCase
4/30	Sweden	2	RecoveredCase
4/30	Spain	0	DeadCase
4/30	Spain	0	CurrentCase
4/30	Spain	1	RecoveredCase
4/30	South Africa	0	DeadCase
4/30	South Africa	1	CurrentCase
4/30	South Africa	0	RecoveredCase
4/30	Slovenia	0	DeadCase
4/30	Slovenia	0	CurrentCase
4/30	Slovenia	0	RecoveredCase
4/30	Singapore	24	DeadCase
4/30	Singapore	38	CurrentCase
4/30	Singapore	139	RecoveredCase
4/30	Russian Federation	0	DeadCase
4/30	Russian Federation	0	CurrentCase
4/30	Russian Federation	0	RecoveredCase
4/30	Romania	0	DeadCase
4/30	Romania	0	CurrentCase
4/30	Romania	1	RecoveredCase
4/30	Republic of Korea	0	DeadCase
4/30	Republic of Korea	1	CurrentCase
4/30	Republic of Korea	0	RecoveredCase
4/30	Republic of Ireland	0	DeadCase
4/30	Republic of Ireland	0	CurrentCase
4/30	Republic of Ireland	1	RecoveredCase
4/30	Poland	0	DeadCase
4/30	Poland	0	CurrentCase
4/30	Poland	0	RecoveredCase
4/30	Philippines	2	DeadCase
4/30	Philippines	1	CurrentCase
4/30	Philippines	1	RecoveredCase
4/30	New Zealand	0	DeadCase
4/30	New Zealand	0	CurrentCase
4/30	New Zealand	0	RecoveredCase
4/30	Mongolia	0	DeadCase
4/30	Mongolia	3	CurrentCase
4/30	Mongolia	3	RecoveredCase
4/30	Malaysia	2	DeadCase
4/30	Malaysia	1	CurrentCase
4/30	Malaysia	3	RecoveredCase
4/30	Kuwait	0	DeadCase
4/30	Kuwait	0	CurrentCase
4/30	Kuwait	1	RecoveredCase
4/30	Japan	0	DeadCase
4/30	Japan	2	CurrentCase
4/30	Japan	0	RecoveredCase
4/30	Italy	0	DeadCase
4/30	Italy	5	CurrentCase
4/30	Italy	4	RecoveredCase
4/30	Indonesia	0	DeadCase
4/30	Indonesia	1	CurrentCase
4/30	Indonesia	1	RecoveredCase
4/30	India	0	DeadCase
4/30	India	0	CurrentCase
4/30	India	0	RecoveredCase
4/30	Germany	0	DeadCase
4/30	Germany	0	CurrentCase
4/30	Germany	7	RecoveredCase
